comment,text_clean,sentiment,label_encoded
"Sama juga alasannya dengan proyek IKN, tak cari laba tapi untuk cari apa, sosial ???? Masih banyak rakyatmu yang sangat miskin, kwenapa untuk sosial melakukan proyek Yang tak menyentuk rakyat miskin yang banyak ???? Jelas uang sangat banyak bertebaran disini, melihat sepak terjang rezim selama ini nggak mungkin nggak ada uang yang dikorupsi disini, dengan kata lain apa saja proyek baik itu IKN maupun Whoosh diperkirakan ada korupsi triliunan.",sama juga alasannya dengan proyek ikn tidak cari laba tapi untuk cari apa sosial masih banyak rakyatmu yang sangat miskin kwenapa untuk sosial melakukan proyek yang tidak menyentuk rakyat miskin yang banyak jelas uang sangat banyak bertebaran disini melihat sepak terjang rezim selama ini tidak mungkin tidak ada uang yang dikorupsi disini dengan kata lain apa saja proyek baik itu ikn maupun whoosh diperkirakan ada korupsi triliunan,negative,0
Kebenaran pasti menang •••,kebenaran pasti menang,neutral,1
KPK takut 😮 KPK pengecut😂,kpk takut kpk pengecut,negative,0
"Aneh juga Pak Mahfud ini. Walaupun beliau masuk di periode 2, apakah beliau tidak curiga ? Atau beliau curiga tapi diam saja ?",aneh juga pak mahfud ini walaupun beliau masuk di periode   apakah beliau tidak curiga atau beliau curiga tapi diam saja,negative,0
ia tpi klo ada yg kbih murah suku  unganya k o harus cri yg mahal ada apa ini,ia tpi kalau ada yang kbih murah suku unganya k o harus cri yang mahal ada apa ini,negative,0
Kontraknya b to b kalo gak laba gmn balikin pinjaman,kontraknya b to b kalau tidak laba gmn balikin pinjaman,neutral,1
Tapi konyrkanya BtoB gmn kalo gak laba,tapi konyrkanya btob gmn kalau tidak laba,neutral,1
Ahhh dengar opung ente jd lembek😂😂😂,ahh dengar opung ente jadi lembek,neutral,1
Kenapa baru sekarang pak Mahfud bicara? Apakah saat menjabat Menkopolhukam tidak berani bicara karena takut kehilangan jabatan?,kenapa baru sekarang pak mahfud bicara apakah saat menjabat menkopolhukam tidak berani bicara karena takut kehilangan jabatan,negative,0
kalau KPK takut..untuk apa ada KPK,kalau kpk takut untuk apa ada kpk,negative,0
Bercandaaaa ya? Penasaran.,bercandaa ya penasaran,neutral,1
Mesti ada.yg atasan baik yg bawah mesti gak baik..bpk yg kena getahnya,mesti ada yang atasan baik yang bawah mesti tidak baik bpk yang kena getahnya,neutral,1
pke teks Jok?,pke teks jok,neutral,1
"Ini proyek yg nyusahin rakyat selama ini. Dgn naiknya pajak, daya beli berkurang Krn pendapatan rakyat kecil.

Untuk sosial ok.
Untuk korupsi mah gas.

Bajaj ditebet jg ngeles  🤣",ini proyek yang nyusahin rakyat selama ini dengan naiknya pajak daya beli berkurang karna pendapatan rakyat kecil untuk sosial ok untuk korupsi mah gas bajaj ditebet jg ngeles,negative,0
Pak mahfud JD menla mencle nih..takut pak? Ma si opung yaa,pak mahfud jadi menla mencle nih takut pak ma si opung yaa,negative,0
"P,Mahpud sampeyan dulu kan jg didalam apa yg dikerjakan kan anda polhukam  kak diam sekarang koar koar  , sakit hati ya ,makanya nyalon wapres rakyat yg milih cuma dikit ,ngocak dong",p mahpud sampeyan dulu kan jg didalam apa yang dikerjakan kan anda polhukam kak diam sekarang koar koar sakit hati ya makanya nyalon wapres rakyat yang milih cuma dikit ngocak dong,negative,0
"Slamet dunia akhirat ,gunakan jujur yang terbaik, jgn cari sribu alsan.",slamet dunia akhirat gunakan jujur yang terbaik jgn cari sribu alsan,neutral,1
pak Mahfud mantappp,pak mahfud mantapp,positive,2
Klu kpk takut pak siapa LG yg lebih berani.Kesimpulan saya adalah : panggung sandiwara,kalau kpk takut pak siapa lg yang lebih berani kesimpulan saya adalah panggung sandiwara,negative,0
Kalau semua kebijakan diukur atas pandangan pribadi dan tidak mendengarkan pakar2 yg lain ya akhirnya menimbulkan masalah.,kalau semua kebijakan diukur atas pandangan pribadi dan tidak mendengarkan pakar  yang lain ya akhirnya menimbulkan masalah,neutral,1
"Bila whoose untuk mengatasi kemacetan,ngapain ibukota dipindah ke Ikn.😈😆😇😈",bila whoose untuk mengatasi kemacetan ngapain ibukota dipindah ke ikn,neutral,1
"Kalau KPK bisa membuka korupsi dan menangkap pelaku2 utamanya, saya nazar pilih gibran 2029!",kalau kpk bisa membuka korupsi dan menangkap pelaku  utamanya saya nazar pilih gibran  ,neutral,1
Untuk apa keuntungan sesial  lalu membebani rakyat dgn pajak itu kan melanggar UUD,untuk apa keuntungan sesial lalu membebani rakyat dengan pajak itu kan melanggar uud,negative,0
"Kalau dasarnya dari miulut orang lain yg belum jelas datanya kenapa mahfud sendiri ikut koar - koar dipublik,,,kan bodoh namanya,,,,,jangan ngeles itu mahfud,,,,mulutmu adalah harimaumu,,,!!!,",kalau dasarnya dari miulut orang lain yang belum jelas datanya kenapa mahfud sendiri ikut koar koar dipublik kan bodoh namanya jangan ngeles itu mahfud mulutmu adalah harimaumu,negative,0
"sosialnya dimanaa?
lah yg menikmati woosh hanya segelintir orang.sementara beban utan dibebankan kesemua rakyat.
takterkecuali rakyak susah.",sosialnya dimanaa lah yang menikmati woosh hanya segelintir orang sementara beban utan dibebankan kesemua rakyat takterkecuali rakyak susah,negative,0
Mulyono mulyono gak nyambung lo orang lagi nanyain biaya woosh yg gk masuk akal malah kemana mana,mulyono mulyono tidak nyambung lo orang lagi nanyain biaya woosh yang tidak masuk akal malah kemana mana,neutral,1
Layanan publik negara rugi kau dpt komisi.,layanan publik negara rugi kau dapat komisi,negative,0
0:45 Kasih tau itu semua parah garong bisnis yg selalu mengira proyek2 untuk warga merdeka dr kenyamanan 👍👍👍,    kasih tau itu semua parah garong bisnis yang selalu mengira proyek  untuk warga merdeka dari kenyamanan,negative,0
"Jangan kan kereta cepat... Jalan transmigrasi di kaltara masih jalan tanah. Saat banjir l, jalan jadi danau.. 
Lebih baik mana? Bangun kereta cepat atau jalan trans",jangan kan kereta cepat jalan transmigrasi di kaltara masih jalan tanah saat banjir l jalan jadi danau lebih baik mana bangun kereta cepat atau jalan trans,neutral,1
Manipulatif power 2an korupsi berjamaah,manipulatif power  an korupsi berjamaah,negative,0
Jonan selamat alhamdllah. Hampir jadi  korbannya jokowi,jonan selamat alhamdllah hampir jadi korbannya jokowi,positive,2
"Jokowi bisa kok sekarang ribut
Kembalikan ke jokowi",jokowi bisa kok sekarang ribut kembalikan ke jokowi,neutral,1
busyuukkk emg otak owi,busyuukk emg otak owi,negative,0
"Biasa orang KLO sok pinter, susah dikasih tahu, padahal memang dia gak pinter. Lah wong ikune Soko
Pasar Pramuka. Yo pastine ORA tahu
 Ngitung kaba atau rugi.",biasa orang kalau sok pinter susah dikasih tahu padahal memang dia tidak pinter lah wong ikune soko pasar pramuka yo pastine ora tahu ngitung kaba atau rugi,neutral,1
"Orang zalim seringkali mengandalkan kekuasaan, harta, atau pengaruh untuk menindas yang lemah. Namun, Allah Swt. mengingatkan dalam Q.S. Ibrahim: 42:
“Dan janganlah sekali-kali kamu mengira bahwa Allah lalai dari apa yang diperbuat oleh orang-orang zalim. Sesungguhnya Allah memberi tangguh kepada mereka sampai hari yang pada waktu itu mata (mereka) terbelalak.”",orang zalim seringkali mengandalkan kekuasaan harta atau pengaruh untuk menindas yang lemah namun allah swt mengingatkan dalam q s ibrahim   dan janganlah sekali kali kamu mengira bahwa allah lalai dari apa yang diperbuat oleh orang orang zalim sesungguhnya allah memberi tangguh kepada mereka sampai hari yang pada waktu itu mata mereka terbelalak,neutral,1
Gila dampak rusaknya era jokowi... Demi kekayaan pribadi masyarakat tergadai kan.....,gila dampak rusaknya era jokowi demi kekayaan pribadi masyarakat tergadai kan,negative,0
"Sekarang generasi selanjutnya menanggung beban hutang Whoosh. 
Sama spt nana yg diberikan Whoosh artinya raib uang yg sehrsnya menjadi keuntungan negara.",sekarang generasi selanjutnya menanggung beban hutang whoosh sama spt nana yang diberikan whoosh artinya raib uang yang sehrsnya menjadi keuntungan negara,negative,0
"Kualat dr Ijnasius jonan. Sdh ok dgn Jepang dgn Murah, taunya berpindah ke Cina dgn bunga Besar. Malah Menteri Perhubungan di Berhentilkan. Jkw Memang Kabualang.",kualat dari ijnasius jonan sudah ok dengan jepang dengan murah taunya berpindah ke cina dengan bunga besar malah menteri perhubungan di berhentilkan jkw memang kabualang,negative,0
Setuju ditangkap dan diperiksa  adili yg merusak  demokrasi indonesia dan memperbanyak hutang dari penggelembungan dana kerete cepat wosh,setuju ditangkap dan diperiksa adili yang merusak demokrasi indonesia dan memperbanyak hutang dari penggelembungan dana kerete cepat wosh,negative,0
PERAMPOK UANG RAKYAT SEMUA,perampok uang rakyat semua,negative,0
"Pak Jokowi itu kelihatan nya lugu, tetapi ia ibaratkan se ekor Gurita
yg punya tangan banyak guna meraih banyak keuntungan utk 
Pribadi dan Kroni nya.",pak jokowi itu kelihatan nya lugu tetapi ia ibaratkan se ekor gurita yang punya tangan banyak guna meraih banyak keuntungan untuk pribadi dan kroni nya,negative,0
"Itu mentri baik gk ky pk mahpud skarang kata"" keluwar seharus ya wkt wi wi wi jadi atasan anda  ngomong ya",itu mentri baik tidak ky pk mahpud skarang kata keluwar seharus ya wkt wi wi wi jadi atasan anda ngomong ya,neutral,1
Pengkianat bangsa jokowi itu..,pengkianat bangsa jokowi itu,negative,0
banyak hal aku lebih percaya dan telus dgn Jepang. jika beli barang aku lebih suka yang ada tulisan MADE IN JAPAN,banyak hal aku lebih percaya dan telus dengan jepang jika beli barang aku lebih suka yang ada tulisan made in japan,neutral,1
Itu utang buat kendaraan org kaya 😢,itu utang buat kendaraan org kaya,negative,0
Inilah akibatx memberikan jabatan pada orang yang bukan ahlinya ya acunr 😢,inilah akibatx memberikan jabatan pada orang yang bukan ahlinya ya acunr,negative,0
Pasang badan untuk proyek Ndak mungkin kalo nggak ada interest pribadi.,pasang badan untuk proyek ndak mungkin kalau tidak ada interest pribadi,negative,0
jokowi dan opumhnya merusak negara layak di tangkap dan miskinkan,jokowi dan opumhnya merusak negara layak di tangkap dan miskinkan,negative,0
"GAK ADA YG BERANI SENTUH MULYONO , UDAH JELAS2 MERUGIKAN RAKYAT",tidak ada yang berani sentuh mulyono sudah jelas  merugikan rakyat,negative,0
Sungguh mengerikan daya rusak Mulyono ini selama 10 tahun,sungguh mengerikan daya rusak mulyono ini selama   tahun,negative,0
Kami lebih bangga dengan pak Jonan daripada Jokowi.,kami lebih bangga dengan pak jonan daripada jokowi,neutral,1
Apa ada hal yang paling penting mendunia. Kaya raya utang boleh settle,apa ada hal yang paling penting mendunia kaya raya utang boleh settle,neutral,1
Solusi nya enggk ada omon omon diank,solusi nya enggk ada omon omon diank,neutral,1
panggah pinter pak jonan ❤,panggah pinter pak jonan,neutral,1
"aah udalah dulu pak Mahmud waktu jadi Mentri Jokowi juga cuma diam aja..nggak mungkin Mentri nggak tau kejelekan presidennya,,Mahmud mundur dari Mentri jkw itu juga bukan karena dia punya integritas tapi karena dia mau ncalon wapres .. hanya Ignatius Jonan Mentri yg paling berintegritas..bekerja pakai logika nggak cuma manggut2 asal presiden senang.. bahkan pak Jonan sanggup dipecat demi kebenaran ..dan hanya pak Jonan yg berhasil memimpin salah 1 bumn (pjka)",aah udalah dulu pak mahmud waktu jadi mentri jokowi juga cuma diam saja tidak mungkin mentri tidak tau kejelekan presidennya mahmud mundur dari mentri jkw itu juga bukan karena dia punya integritas tapi karena dia mau ncalon wapres hanya ignatius jonan mentri yang paling berintegritas bekerja pakai logika tidak cuma manggut  asal presiden senang bahkan pak jonan sanggup dipecat demi kebenaran dan hanya pak jonan yang berhasil memimpin salah   bumn pjka,positive,2
Ternyata lebih pintar mentrinya daripada presidenya,ternyata lebih pintar mentrinya daripada presidenya,neutral,1
pa jonan itu orang cerdas dan jujur pasti di pecat karena orang jujur dan benar pasti nga cocok dengan REZIM JOKOWI,pa jonan itu orang cerdas dan jujur pasti di pecat karena orang jujur dan benar pasti nga cocok dengan rezim jokowi,negative,0
Saya cenderung dugaan merupakan betul terjadi. Maka KPK. MK. MA POLISI segera usut. Demi rakyat klo kalian waras?,saya cenderung dugaan merupakan betul terjadi maka kpk mk ma polisi segera usut demi rakyat kalau kalian waras,negative,0
Biar Mulyono aja yang jadi jaminan ke China. Kan Whoosh idenya dia,biar mulyono saja yang jadi jaminan ke china kan whoosh idenya dia,negative,0
Manusia gagal sarjana tidak akan mendengar orang lain.,manusia gagal sarjana tidak akan mendengar orang lain,neutral,1
Cina juga tanggung jawab lah.. Ikutan mark up proyek.,cina juga tanggung jawab lah ikutan mark up proyek,negative,0
lugu tapi mematikan😢😢😢,lugu tapi mematikan,neutral,1
Mengerikan hutang banyak sekali.,mengerikan hutang banyak sekali,negative,0
Geng solo kelihatan ea muka lemah lembut asli bikin hancur negara,geng solo kelihatan ea muka lemah lembut asli bikin hancur negara,negative,0
JOKOWI COCOKNYA DI GANTUNG SAMBIL DI BERONDONG PELURU..MANUSIA DAJJAL KETURUNAN FIRAUN..,jokowi cocoknya di gantung sambil di berondong peluru manusia dajjal keturunan firaun,negative,0
"Guru SD minimal SI 
Masa Presiden dan Anggota dewan ijasahnya nggak jelas.",guru sd minimal si masa presiden dan anggota dewan ijasahnya tidak jelas,neutral,1
"Joko itu seperti agen China dng tujuan memasukan Indo kedalam perangkap hutang.
Kalau sudah masuk ... Tinggal serahkan asset atau kendali kebijakan RI
Imbal baliknya, anaknya dikawal utk jd presiden RI berikutnya.",joko itu seperti agen china dng tujuan memasukan indo kedalam perangkap hutang kalau sudah masuk tinggal serahkan asset atau kendali kebijakan ri imbal baliknya anaknya dikawal untuk jadi presiden ri berikutnya,negative,0
Wuss cepat cair,wuss cepat cair,neutral,1
Belom lagi utang IKN aduhhhh mulyono,belom lagi utang ikn aduhh mulyono,negative,0
Usut tuntas proyek woosh  KAC.jangan pandamng bulu,usut tuntas proyek woosh kac jangan pandamng bulu,negative,0
viralkan dan adili secepatnya,viralkan dan adili secepatnya,negative,0
"ITU LAGI DI SANJUNG AMA PRESIDEN😂DiSANJUNG BETAPA MAJUNYA ,//maju UTANGNYa",itu lagi di sanjung ama presiden disanjung betapa majunya maju utangnya,negative,0
memang OON jokowi,memang oon jokowi,negative,0
"Usut aja, negarawan apaan kaya gitu. Kerjasama ama negara yg udah jelas2 ada niat buruk.",usut saja negarawan apaan kaya gitu kerjasama ama negara yang sudah jelas  ada niat buruk,negative,0
"Jokowi lagi jokowi lagi....



HIDUP JOKOWIIII!!!!",jokowi lagi jokowi lagi hidup jokowii,neutral,1
Lagian gak butuh itu woosh 😅,lagian tidak butuh itu woosh,neutral,1
"Di mark up buat bayar gaji termul,,😂😂",di mark up buat bayar gaji termul,negative,0
Harus tanggung jawab jokowi,harus tanggung jawab jokowi,negative,0
RI7 presiden sial😂,ri  presiden sial,negative,0
Lulusan sd jdi presiden y gtu..,lulusan sd jdi presiden ya gtu,negative,0
Aku dari 2014 ngga percaya  jokowi ternyata benar,aku dari   tidak percaya jokowi ternyata benar,negative,0
"Bro pikir dia akan hidup selamanya,  selamat bertemu di pengadilan akhirat jok",bro pikir dia akan hidup selamanya selamat bertemu di pengadilan akhirat jok,negative,0
"Mahfud sok tahu. Aslinya, Jonan diberhentikan sbg menhub karena dinilai bertanggung jawab terjadinya kasus Brexit Tol Brebes Timur 16 Juli 2016. Jadi bukan karena menolak kebijakan Kereta Cepat whoosh. Buktinya 2 bulan setelah Jonan nganggur dia justru diangkat menjadi Menteri ESDM menggantikan E Chandra. Kalo akibat nolak kereta cepat...gak mungkin Jonan diangkat lagi masuk kabinet jokowi. 

Mahfud halusinasi...nglindur sendiri China akan ambil alih Natuna bila Indonesia gak bisa bayar hutang Whoosh. 
Profesor sudah gak normal pikirannya akibat dulu kecewa berat gagal jadi capresnya jokowi 2019 dan kalah pilpres 2024. Dia cari sasaran sbg tumbal sakit hati....ya jokowi.",mahfud sok tahu aslinya jonan diberhentikan sbg menhub karena dinilai bertanggung jawab terjadinya kasus brexit tol brebes timur   juli   jadi bukan karena menolak kebijakan kereta cepat whoosh buktinya   bulan setelah jonan nganggur dia justru diangkat menjadi menteri esdm menggantikan e chandra kalau akibat nolak kereta cepat tidak mungkin jonan diangkat lagi masuk kabinet jokowi mahfud halusinasi nglindur sendiri china akan ambil alih natuna bila indonesia tidak bisa bayar hutang whoosh profesor sudah tidak normal pikirannya akibat dulu kecewa berat gagal jadi capresnya jokowi   dan kalah pilpres   dia cari sasaran sbg tumbal sakit hati ya jokowi,negative,0
Dapat komisi besar itu,dapat komisi besar itu,negative,0
Pasti lah ego orang licik,pasti lah ego orang licik,negative,0
"Gak abai sih sengaja korup jepang murah ditendanf
Seng mahal diambil
Lihata tuh yono dkk miskin rakyat susah pajak naik usaha2 bangkrut",tidak abai sih sengaja korup jepang murah ditendanf seng mahal diambil lihata tuh yono dkk miskin rakyat susah pajak naik usaha  bangkrut,negative,0
Tlg panggil jokowi dan pertanggung jawabkan proyek whoosh ini. Siapa yg mau tanggung utang tiap tahun? Jgn ambil di ApBN krn tdk smua rakyat merasakan itu.,tlg panggil jokowi dan pertanggung jawabkan proyek whoosh ini siapa yang mau tanggung utang tiap tahun jgn ambil di apbn karna tidak smua rakyat merasakan itu,negative,0
JEJAK HITAM TUKANG KAYU.,jejak hitam tukang kayu,negative,0
Lihat manusia- manusia rakus,lihat manusia manusia rakus,negative,0
manusia serakah mana mau dengar saran orang lain. Pikirannya hanya bagaimana bisa rampok uang konoha,manusia serakah mana mau dengar saran orang lain pikirannya hanya bagaimana bisa rampok uang konoha,negative,0
Terlalu banyak kerusakan dan kebohongan kita heran kok bisa terjadi seperti ini.,terlalu banyak kerusakan dan kebohongan kita heran kok bisa terjadi seperti ini,negative,0
Jonan....baiknya gak usah banyak komentar ttg whoose.,jonan baiknya tidak usah banyak komentar ttg whoose,neutral,1
utang 80 tahun baru lunas.warisan yang sangat luar binasa.wajib oren sih,utang   tahun baru lunas warisan yang sangat luar binasa wajib oren sih,negative,0
"Yusuf Kalla berkata"" Jika Joko6jadi Presiden Indonesia akan Rusak hancur"" , tapi ketika diangkat jadi wakil Presiden Jokowi si Yusuf Kalla jadi bungkam dan manut wae.. kok bisa bgtu,  kenapa ya ?",yusuf kalla berkata jika joko jadi presiden indonesia akan rusak hancur tapi ketika diangkat jadi wakil presiden jokowi si yusuf kalla jadi bungkam dan manut wae kok bisa bgtu kenapa ya,neutral,1
Pak Jonan itu jujur! Jokowi egois demi Tersohor dirinya😂,pak jonan itu jujur jokowi egois demi tersohor dirinya,negative,0
